종목,가격기준,테스트,파라미터,시작연도,방향,시대 구간,날짜,종가,등락률(%),당시 순위,사건 번호,z-score,종가 1일,종가 1주,종가 1개월,종가 3개월,종가 6개월,종가 1년,익일시가 1일,익일시가 1주,익일시가 1개월,익일시가 3개월,익일시가 6개월,익일시가 1년
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-08-16,368.98,0.04,2978,30,0.06,-0.88,1.15,2.46,6.97,-5.82,-9.95,-0.11,1.93,3.25,7.8,-5.1,-9.25
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-08-23,373.23,1.5,707,30,2.29,0.31,1.88,-0.98,8.24,-9.42,-15.84,0.14,1.72,-1.14,8.06,-9.57,-15.98
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-09-23,372.98,0.92,1269,31,1.35,0.09,-4.03,0.3,5.62,-3.57,-26.13,0.72,-3.42,0.93,6.29,-2.97,-25.67
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-10-07,362.97,0.92,1281,31,1.09,-0.5,1.01,9.82,5.8,-2.44,-25.86,-0.8,0.7,9.48,5.48,-2.74,-26.09
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-10-15,368.94,0.63,1739,31,0.73,1.01,1.4,6.96,3.0,-8.2,-26.99,1.37,1.77,7.34,3.37,-7.87,-26.73
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-10-27,380.0,0.23,2558,31,0.27,1.11,3.47,2.95,-10.24,-13.68,-28.19,0.59,2.94,2.42,-10.7,-14.12,-28.56
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-11-18,401.75,1.04,1125,31,1.17,0.56,-2.63,-5.24,-14.99,-28.14,-29.11,0.14,-3.03,-5.64,-15.35,-28.44,-29.4
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-12-08,399.61,0.45,2088,31,0.4,-1.47,-0.64,-4.94,-17.1,-25.08,-28.97,-1.16,-0.33,-4.64,-16.84,-24.84,-28.74
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2021-12-23,396.92,0.75,1536,31,0.64,1.65,0.23,-13.05,-9.47,-26.32,-32.64,1.31,-0.1,-13.34,-9.77,-26.57,-32.87
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-01-12,387.35,0.4,2206,31,0.32,-2.5,-6.62,-10.4,-10.58,-24.65,-27.46,-2.86,-6.96,-10.73,-10.91,-24.92,-27.73
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-02-01,365.52,0.68,1666,31,0.46,0.81,-1.75,-6.36,-12.78,-11.66,-14.72,-0.34,-2.88,-7.44,-13.78,-12.68,-15.7
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-02-28,346.8,0.3,2458,31,0.17,-1.53,-6.33,7.03,-10.87,-12.22,-16.03,-1.23,-6.04,7.36,-10.6,-11.96,-15.78
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-03-17,344.44,1.21,966,31,0.62,2.05,4.42,-1.67,-21.21,-16.0,-11.17,2.55,4.93,-1.18,-20.82,-15.59,-10.73
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-05-04,329.6,3.38,157,32,1.64,-5.04,-11.46,-7.1,-1.58,-19.39,-2.04,-3.74,-10.25,-5.83,-0.24,-18.3,-0.7
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-05-27,309.1,3.26,174,32,1.42,-0.27,-0.61,-8.19,-1.52,-8.54,12.58,-0.26,-0.6,-8.18,-1.51,-8.53,12.59
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-07-06,288.8,0.64,1785,33,0.27,2.14,-1.09,12.33,-2.31,-7.98,26.81,1.85,-1.37,12.0,-2.59,-8.25,26.45
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-07-21,307.38,1.44,796,33,0.61,-1.75,0.79,5.04,-12.0,-8.04,22.4,-1.45,1.1,5.36,-11.73,-7.75,22.78
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-07-29,315.46,1.82,557,33,0.8,-0.06,1.99,-3.5,-13.5,-7.99,21.34,0.52,2.58,-2.95,-13.0,-7.45,22.04
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-09-09,307.09,2.19,399,34,1.26,1.19,-5.79,-13.25,-7.57,-5.34,21.39,0.73,-6.22,-13.64,-7.99,-5.77,20.84
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-10-25,284.21,2.07,450,35,1.15,-2.21,-3.2,1.62,3.21,12.72,20.92,-0.19,-1.2,3.72,5.34,15.04,23.41
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2022-11-08,269.54,0.73,1649,35,0.39,-2.31,7.36,5.31,11.92,21.02,37.3,-1.66,8.08,6.01,12.67,21.83,38.21
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-01-10,272.83,0.85,1462,36,0.43,1.73,1.85,10.57,14.74,38.97,50.04,1.33,1.45,10.13,14.28,38.42,49.44
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-02-02,311.72,3.59,143,36,2.01,-1.78,-3.22,-3.75,1.43,19.35,37.45,0.41,-1.07,-1.61,3.68,22.0,40.5
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-02-15,309.1,0.77,1606,36,0.48,-1.88,-3.97,-1.21,7.12,16.01,39.3,-0.35,-2.48,0.32,8.79,17.81,41.46
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-03-06,300.02,0.11,3005,36,0.07,-1.23,-3.11,6.35,18.29,26.01,46.25,-1.24,-3.13,6.33,18.27,25.99,46.23
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-03-15,298.93,0.52,2060,36,0.34,2.64,2.41,6.57,22.4,26.21,45.16,2.96,2.72,6.9,22.79,26.6,45.61
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-03-31,320.93,1.66,660,36,1.17,-0.24,-0.95,-0.48,15.38,12.57,37.76,0.43,-0.28,0.19,16.16,13.33,38.69
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-04-28,322.56,0.69,1756,36,0.52,-0.11,0.1,8.5,18.95,7.05,31.63,0.03,0.25,8.66,19.12,7.21,31.82
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-05-17,331.12,1.21,1042,36,1.08,1.86,0.16,11.12,8.29,16.46,36.43,1.73,0.04,10.98,8.16,16.32,36.27
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-05-30,349.98,0.45,2223,36,0.39,-0.57,1.39,3.95,7.08,11.49,29.02,-0.11,1.86,4.43,7.58,12.0,29.62
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-06-05,354.9,0.07,3137,36,0.06,-0.02,1.58,3.54,6.53,8.85,30.61,0.16,1.75,3.72,6.72,9.04,30.84
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-06-12,360.49,1.69,655,36,1.56,0.77,1.78,5.18,3.41,9.72,31.53,-0.01,0.99,4.37,2.61,8.87,30.52
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-07-12,372.82,1.26,1004,36,1.24,1.7,3.44,-1.13,-1.13,9.57,32.72,0.82,2.55,-1.98,-1.98,8.63,31.58
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-08-29,374.77,2.18,418,37,2.13,0.56,-0.01,-4.47,4.11,17.14,25.59,0.53,-0.04,-4.5,4.08,17.1,25.55
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-09-29,358.27,0.07,3169,38,0.07,0.83,1.79,-2.53,14.3,23.12,34.33,0.76,1.72,-2.61,14.22,23.03,34.23
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-10-10,368.59,0.55,2053,38,0.53,0.71,-0.11,1.18,10.83,20.83,33.64,0.35,-0.47,0.81,10.42,20.39,33.15
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-10-31,350.87,0.48,2217,38,0.44,1.74,6.22,10.82,20.24,21.67,37.9,1.49,5.96,10.55,19.95,21.37,37.57
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-11-16,385.95,0.09,3153,38,0.07,0.02,0.92,5.47,10.72,17.87,29.56,0.22,1.12,5.68,10.93,18.09,29.8
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-12-11,395.52,0.85,1505,38,0.81,0.8,2.92,3.5,11.31,19.88,33.98,0.79,2.91,3.49,11.3,19.87,33.97
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-12-19,409.16,0.51,2154,38,0.51,-1.49,0.57,3.07,8.97,17.36,25.66,-1.29,0.77,3.28,9.19,17.59,25.91
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2023-12-26,410.88,0.61,1972,38,0.61,0.15,-3.05,3.15,8.26,17.21,28.89,0.13,-3.07,3.13,8.24,17.19,28.87
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-01-09,405.75,0.2,2881,38,0.2,0.68,0.36,6.66,8.04,21.24,25.0,0.6,0.28,6.58,7.95,21.14,24.9
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-01-22,421.73,0.13,3070,38,0.13,0.41,1.52,0.92,-0.69,13.96,26.3,0.25,1.35,0.75,-0.85,13.78,26.09
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-02-09,437.05,0.98,1335,38,1.17,-0.39,-1.48,1.51,1.15,3.28,20.88,-0.37,-1.46,1.54,1.17,3.3,20.91
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-03-20,443.77,1.19,1102,39,1.18,0.47,0.24,-6.56,8.5,8.92,10.57,-0.67,-0.9,-7.63,7.26,7.68,9.31
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-04-09,442.23,0.37,2480,39,0.38,-0.87,-2.52,-0.49,13.73,10.64,0.89,0.31,-1.35,0.7,15.09,11.97,2.1
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-04-24,426.51,0.34,2558,39,0.32,-0.48,-1.17,6.37,7.45,14.5,10.76,1.24,0.54,8.21,9.31,16.49,12.68
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-05-06,440.25,1.1,1221,39,1.01,0.02,0.64,5.29,-0.16,10.39,10.91,-0.09,0.54,5.18,-0.27,10.28,10.8
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-05-13,443.08,0.23,2837,39,0.22,0.64,2.67,7.01,4.4,15.97,17.19,0.74,2.77,7.12,4.5,16.08,17.3
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-06-05,463.53,2.02,499,39,2.19,-0.03,2.29,7.29,-0.54,12.89,14.49,-0.18,2.14,7.13,-0.69,12.72,14.32
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-06-12,474.15,1.31,982,39,1.43,0.54,1.54,4.64,-0.2,11.76,12.68,-0.21,0.78,3.86,-0.94,10.93,11.84
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-06-27,481.61,0.26,2785,39,0.27,-0.52,3.02,-3.68,1.63,9.96,13.58,-0.68,2.85,-3.84,1.46,9.78,13.39
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-07-03,491.04,0.83,1572,39,0.9,1.04,0.18,-8.61,-1.85,3.91,12.48,0.87,0.01,-8.77,-2.02,3.73,12.29
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-07-16,496.34,0.04,3370,39,0.04,-2.94,-3.17,-6.77,0.23,4.1,13.08,-1.33,-1.57,-5.23,1.89,5.82,14.95
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-08-12,451.38,0.22,2898,39,0.17,2.48,6.62,3.82,13.9,17.04,28.47,1.48,5.58,2.81,12.79,15.9,27.22
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-09-11,468.62,2.17,427,39,1.49,0.98,0.6,5.12,11.09,2.36,26.26,0.98,0.6,5.11,11.09,2.35,26.25
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-09-25,485.82,0.09,3250,39,0.06,0.75,-0.8,1.34,9.09,-3.47,23.24,-0.79,-2.31,-0.21,7.42,-4.95,21.36
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-10-18,494.47,0.66,1941,39,0.48,0.19,0.17,1.12,7.49,-8.07,22.45,0.44,0.42,1.37,7.76,-7.84,22.76
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-10-28,495.4,0.02,3473,39,0.01,0.96,-1.9,2.81,5.58,-2.77,26.37,0.9,-1.96,2.74,5.51,-2.83,26.29
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-11-07,513.54,1.57,756,39,1.36,0.12,-0.94,1.72,2.81,0.4,21.04,0.21,-0.85,1.82,2.91,0.5,21.15
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-11-25,506.59,0.16,3099,39,0.14,0.54,2.03,4.54,0.31,2.47,22.24,0.24,1.73,4.24,0.02,2.17,21.88
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-12-03,516.87,0.31,2717,39,0.31,1.24,0.72,0.33,-4.85,2.52,21.01,0.57,0.05,-0.33,-5.48,1.85,20.21
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2024-12-24,529.96,1.36,947,39,1.27,-0.07,-3.72,-1.54,-11.51,4.09,17.15,0.24,-3.42,-1.23,-11.24,4.41,17.52
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-01-22,531.51,1.28,1029,39,1.08,0.21,-2.01,-1.02,-14.48,6.3,17.16,0.68,-1.55,-0.56,-14.08,6.8,17.71
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-02-06,529.6,0.52,2226,39,0.46,-1.26,1.19,-10.74,-7.8,8.49,16.0,-1.36,1.09,-10.83,-7.89,8.38,15.88
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-02-14,538.15,0.42,2438,39,0.36,0.23,-3.4,-11.82,-3.09,7.24,12.57,-0.07,-3.68,-12.08,-3.38,6.93,12.24
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-03-25,493.46,0.57,2137,40,0.41,-1.84,-4.21,-5.29,9.67,20.8,16.28,-1.61,-3.98,-5.07,9.92,21.08,16.55
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-04-15,457.99,0.11,3277,40,0.05,-3.02,-0.75,13.38,22.67,31.49,41.67,-1.08,1.23,15.64,25.11,34.12,44.5
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-04-24,467.35,2.81,259,40,1.15,1.11,3.07,8.96,21.19,30.65,42.13,1.2,3.15,9.05,21.29,30.75,42.24
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-05-14,518.68,0.6,2109,40,0.24,0.11,-1.09,1.6,11.8,19.74,36.68,0.53,-0.67,2.02,12.27,20.24,37.25
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-06-04,528.77,0.28,2845,40,0.11,-0.75,0.69,4.4,8.79,17.92,33.34,-1.02,0.42,4.12,8.5,17.61,32.99
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-06-10,534.21,0.66,1976,40,0.28,-0.34,-0.96,3.74,8.7,17.0,34.24,-0.6,-1.22,3.47,8.42,16.7,33.89
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-06-25,541.16,0.26,2898,40,0.11,0.94,1.78,4.66,10.15,14.96,30.56,0.53,1.37,4.24,9.71,14.5,30.03
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-07-16,557.29,0.1,3331,40,0.09,0.81,1.17,4.06,7.3,11.17,24.77,0.68,1.04,3.92,7.16,11.03,24.61
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-07-25,566.37,0.24,2943,40,0.27,0.31,-2.21,0.7,7.81,10.43,19.27,0.07,-2.44,0.45,7.55,10.17,18.98
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-08-08,574.55,0.93,1494,40,1.18,-0.3,0.49,1.04,6.46,6.92,25.05,-0.32,0.46,1.01,6.43,6.9,25.02
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-08-28,577.08,0.63,2070,40,0.83,-1.16,-0.18,3.75,6.44,5.37,,-0.74,0.24,4.19,6.89,5.82,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-09-05,576.06,0.14,3229,40,0.19,0.49,1.84,5.49,8.14,5.5,,0.09,1.43,5.07,7.71,5.08,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-09-22,602.2,0.48,2389,40,0.68,-0.66,-0.58,1.52,2.47,-3.03,,-0.69,-0.6,1.5,2.44,-3.05,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-09-30,600.37,0.27,2891,40,0.4,0.48,0.69,5.9,3.17,-2.68,,1.02,1.23,6.46,3.73,-2.15,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-10-27,628.09,1.78,636,40,1.95,0.77,0.64,-3.06,0.82,5.33,,0.41,0.27,-3.41,0.45,4.95,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-11-25,608.89,0.62,2115,40,0.56,0.88,2.4,2.46,-0.26,21.26,,0.29,1.8,1.86,-0.85,20.54,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2025-12-22,619.21,0.35,2706,40,0.3,0.47,0.04,0.57,-5.07,15.69,,0.63,0.2,0.73,-4.91,15.88,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-01-07,624.02,0.1,3410,40,0.08,-0.57,-0.72,-2.3,-2.22,16.26,,-0.41,-0.56,-2.15,-2.06,16.45,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-01-23,622.72,0.32,2810,40,0.3,0.44,-0.14,-2.38,6.61,9.54,,0.36,-0.22,-2.46,6.53,9.45,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-04-02,584.98,0.11,3397,41,0.1,0.6,4.46,15.03,23.56,,,0.39,4.24,14.78,23.3,,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-05-01,674.15,0.96,1476,41,0.77,-0.19,5.5,10.68,3.84,,,-0.26,5.42,10.6,3.77,,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-05-22,717.54,0.42,2554,41,0.35,1.78,3.51,-0.96,,,,0.6,2.31,-2.11,,,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-06-01,742.74,0.6,2191,41,0.5,0.46,-3.59,-2.37,,,,0.51,-3.55,-2.32,,,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-06-15,744.0,3.14,203,41,2.23,-1.9,-4.08,-5.12,,,,-1.67,-3.85,-4.89,,,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-07-10,725.51,0.31,2891,41,0.2,-1.9,-4.16,-0.64,,,,-0.83,-3.12,0.44,,,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 상승,전체,2026-08-03,700.07,1.76,664,41,1.07,3.4,2.97,,,,,2.22,1.79,,,,
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-01-21,55.68,-0.77,837,1,-1.0,1.38,0.09,2.42,4.78,7.04,7.38,1.18,-0.11,2.22,4.57,6.83,7.17
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-02-22,57.03,-2.89,214,2,-3.86,-0.82,-0.33,-2.31,-0.19,-11.96,11.03,-0.82,-0.33,-2.31,-0.19,-11.96,11.03
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-03-16,54.15,-2.41,301,2,-2.67,0.92,2.88,4.8,0.26,2.23,23.14,-0.65,1.27,3.16,-1.31,0.64,21.21
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-04-11,56.76,-0.33,1145,2,-0.33,-0.69,-0.9,3.52,1.34,-1.44,17.07,-0.23,-0.44,4.0,1.81,-0.99,17.61
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-04-18,56.25,-0.71,885,2,-0.71,0.62,4.57,3.18,4.62,1.83,18.42,0.35,4.29,2.91,4.34,1.56,18.1
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-05-02,58.97,-0.19,1265,2,-0.2,-0.47,-0.47,-3.19,-2.1,-0.05,13.4,-0.42,-0.42,-3.14,-2.05,0.0,13.45
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-05-24,56.57,-0.61,944,2,-0.67,0.39,0.92,-2.17,-7.58,-3.94,10.59,0.51,1.04,-2.05,-7.47,-3.82,10.73
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-06-07,55.79,-0.18,1284,2,-0.2,-0.72,-0.81,6.09,-4.48,2.6,12.06,-0.5,-0.59,6.32,-4.28,2.82,12.3
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-06-17,53.79,-0.54,992,2,-0.62,0.52,1.1,9.41,5.21,1.77,18.2,0.8,1.38,9.71,5.5,2.05,18.53
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-07-12,57.52,-0.76,864,2,-0.74,0.42,2.31,-11.58,-2.75,0.9,9.56,-0.31,1.57,-12.22,-3.45,0.17,8.77
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-08-02,56.27,-2.53,276,2,-2.29,0.96,-5.76,-2.15,2.99,8.44,14.82,0.83,-5.88,-2.27,2.86,8.31,14.68
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-08-08,50.59,-6.02,25,2,-4.66,4.82,7.45,8.01,14.25,22.81,31.75,3.27,5.86,6.41,12.56,20.99,29.8
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-08-18,50.95,-4.91,51,2,-2.73,-1.81,1.73,11.11,12.21,24.49,34.09,-0.77,2.8,12.28,13.39,25.8,35.5
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-09-22,53.58,-3.25,173,3,-1.58,1.06,0.56,6.94,2.89,24.93,30.93,1.92,1.41,7.85,3.76,25.99,32.03
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-09-30,52.49,-2.58,271,3,-1.23,-2.57,3.01,10.4,6.36,30.02,30.44,-1.69,3.94,11.4,7.32,31.2,31.62
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-11-18,55.4,-0.77,881,4,-0.45,-1.91,-1.23,0.96,14.3,12.71,15.4,-0.57,0.13,2.34,15.86,14.25,16.98
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2011-12-14,54.89,-1.56,540,4,-0.9,-0.27,0.44,6.96,21.19,14.76,19.42,-1.12,-0.42,6.05,20.16,13.78,18.41
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-03-06,63.57,-0.98,770,5,-1.12,0.77,4.23,5.87,-3.85,7.11,8.18,0.3,3.74,5.37,-4.31,6.61,7.67
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-03-30,67.55,-0.19,1349,5,-0.3,1.04,-0.5,-1.01,-5.02,1.51,1.3,1.14,-0.4,-0.9,-4.92,1.62,1.41
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-04-20,65.68,-0.27,1283,5,-0.34,-0.91,2.38,-4.83,-2.19,2.45,5.69,0.03,3.35,-3.92,-1.26,3.43,6.7
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-05-10,64.19,-0.2,1355,5,-0.22,-0.02,-4.02,-3.71,4.1,-1.18,14.53,0.33,-3.69,-3.38,4.46,-0.84,14.93
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-06-01,60.41,-2.66,257,5,-2.59,0.76,4.07,6.52,12.08,8.71,19.27,0.48,3.78,6.22,11.77,8.4,18.93
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-07-10,63.37,-0.98,783,6,-0.79,-0.55,0.25,5.13,7.86,6.0,18.83,-0.43,0.38,5.26,7.99,6.13,18.98
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-07-24,62.96,-0.79,901,6,-0.66,-0.67,2.92,8.69,4.86,6.42,19.71,0.11,3.73,9.54,5.68,7.25,20.65
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-08-01,64.61,-0.29,1289,6,-0.24,-0.36,3.11,4.8,1.95,2.89,19.21,0.41,3.9,5.6,2.73,3.68,20.12
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-09-11,68.43,-0.16,1430,7,-0.16,0.29,2.69,-2.21,-3.8,0.12,14.07,-0.07,2.32,-2.56,-4.15,-0.25,13.66
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-09-24,69.74,-0.58,1049,7,-0.63,-1.41,-1.82,-6.24,-7.51,-1.1,13.52,-1.66,-2.07,-6.48,-7.75,-1.36,13.23
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-10-09,67.26,-1.59,536,7,-1.92,-0.51,1.28,-5.69,0.0,1.93,17.8,-0.48,1.31,-5.67,0.03,1.96,17.83
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-10-19,65.68,-2.39,323,7,-2.91,0.52,-0.5,-2.66,1.49,6.26,24.77,0.56,-0.46,-2.62,1.54,6.31,24.83
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-11-14,62.24,-1.17,699,7,-1.34,-0.34,2.72,3.94,8.85,19.38,34.64,-0.4,2.65,3.87,8.78,19.3,34.55
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-12-04,65.63,-0.06,1557,7,-0.06,-1.11,0.52,1.52,4.66,10.32,30.26,-0.96,0.67,1.68,4.82,10.48,30.46
QQQ,원본가,테스트 B(연속 등락),N=3,2011,연속 하락,전체,2012-12-14,64.69,-0.95,820,7,-1.04,1.33,0.79,3.42,5.47,13.74,31.89,1.24,0.69,3.32,5.37,13.64,31.77
